id,status,project_id,project_name,branch,commit_id,commit_tag,created_at,updated_at,initiator,user_agent,source_type,source_origin,tags,engines,loc,file_count
8a56e1a1-0161-4958-bfe3-41eaf0545df8,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-12T13:12:51.417322Z,2024-12-12T13:16:15.399566Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""SHA256"": ""e94378f08388ac99cd90f45c4f15de9bed57c3d8d7dc3fa4a1acac34ba0cfb15"", ""branch"": ""master-sca"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}",sca,,
e7a55983-0b48-4498-9955-8af2658f1479,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-13T06:02:23.739772Z,2024-12-13T06:03:29.063525Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
17341d01-1ef3-4736-9e55-fa3742daa510,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-13T06:10:02.629692Z,2024-12-13T06:13:26.466225Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sca,sast",2778,81
5c23f2af-f136-42a3-8cfb-096dec7c5052,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-13T06:14:36.623776Z,2024-12-13T06:15:45.05788Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
646bb1a5-993b-45c7-83fc-dbdee0a7c49d,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-13T06:17:33.997693Z,2024-12-13T06:19:57.063395Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}",sca,,
b46cbe6b-eceb-4d78-97fc-6c0bd8de86c6,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-13T06:20:54.56095Z,2024-12-13T06:21:57.112178Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
455b81c0-1971-41d3-a250-7358bd731794,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-13T09:45:24.21913Z,2024-12-13T09:46:23.100513Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
9bf75d85-47c7-4a8c-8d9b-b46a4a1a94fc,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-13T09:50:59.557428Z,2024-12-13T09:54:23.295498Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}",sca,,
0852c4ca-9665-4289-9cb6-ac47773ba845,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-13T09:55:22.343634Z,2024-12-13T09:56:25.216589Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
b4c0070f-67a6-4d90-9fea-621da0edbcef,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-13T11:52:02.232711Z,2024-12-13T11:53:15.065891Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
8c1d8d7d-7bef-4329-928a-ec0c7884d91c,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T02:41:55.896518Z,2024-12-14T02:42:56.011439Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
d065aeb2-5eae-4167-9683-f44f1788f1b7,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T02:44:33.818023Z,2024-12-14T02:45:39.149375Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
cb488931-5a9c-4afd-8555-8b43e3be4bf3,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T02:47:57.040063Z,2024-12-14T02:48:27.662923Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
71b63b00-65f8-4e14-8cb7-a0b6ae61686b,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T03:21:01.910427Z,2024-12-14T03:22:56.596244Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
cc59b974-cb0f-4058-b3ee-16f224381884,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T03:23:32.284648Z,2024-12-14T03:24:04.00855Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
10dd9ef8-d767-4d3d-9bea-d1c94f0004c6,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T05:04:23.101449Z,2024-12-14T05:05:27.479998Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
ed367a53-309b-446c-8a8e-24abfff5ad43,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T05:15:40.423322Z,2024-12-14T05:16:09.163259Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
e7ef073b-860b-4007-accf-da1c1cb842b8,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T06:10:18.160843Z,2024-12-14T06:11:21.42457Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
33447d9b-5685-4f0a-b8b9-3004074efec9,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T06:24:52.971354Z,2024-12-14T06:25:21.495638Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
29e3a234-0b20-4c8b-bc30-1bc252771da2,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T06:25:27.284438Z,2024-12-14T06:26:31.176787Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
4aa6831e-c7c3-4413-ae9a-e896207d1a27,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T06:44:36.522244Z,2024-12-14T06:45:05.428498Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
c27aeddd-23e1-414e-a498-a2e6866e9941,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T06:58:37.588233Z,2024-12-14T06:59:45.123636Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
6c76803f-3ce0-4f1c-9d32-1780903ee728,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-14T07:02:19.173959Z,2024-12-14T07:05:42.400823Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}",sca,,
4b82df0b-8737-40ed-a5bf-1d34f4c65122,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-14T07:06:49.588643Z,2024-12-14T07:07:47.463513Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
945a976e-cad7-4478-949d-9b10a9bf6eb7,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-17T03:39:09.215019Z,2024-12-17T03:41:26.011407Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sca,sast",2778,81
f8071742-0dfb-4a97-ab72-ae475c1f8857,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-17T03:42:35.492364Z,2024-12-17T03:43:33.20134Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
b1c95e9b-323d-476e-a69f-258b8c6f0a79,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-17T03:45:44.981067Z,2024-12-17T03:48:02.017855Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}",sca,,
c33725f5-b5e4-4ae5-9387-c01517f03f22,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-17T03:49:04.288618Z,2024-12-17T03:50:04.162964Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
3c7fded3-f0d7-4e62-8784-cc582c714f32,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-17T04:53:35.79099Z,2024-12-17T04:56:52.712018Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}",sca,,
850a2187-7294-4c81-bf12-4270b92e7b94,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-17T04:58:02.544246Z,2024-12-17T04:58:59.931612Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
babc5b42-d672-409f-87b4-239b290c0a27,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-17T07:28:23.77482Z,2024-12-17T07:31:42.930833Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}",sca,,
47c33b88-60e5-4ff8-b33e-d38024a90e4d,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-17T09:25:00.314591Z,2024-12-17T09:25:31.151853Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
45eef8ad-b463-4831-9af0-294991ac72a6,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-17T10:39:35.061281Z,2024-12-17T10:41:52.016165Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}",sca,,
9a876715-b861-4695-9a76-3140b97a6215,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-17T10:42:58.684334Z,2024-12-17T10:44:05.179246Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
bf158bfc-4b12-4608-9017-8743033d4dc1,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-17T10:57:21.716654Z,2024-12-17T10:59:39.353869Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}",sca,,
51f13f83-3bd6-44a9-9578-cd91763ee57e,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-17T11:00:44.147082Z,2024-12-17T11:01:14.121816Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
862f0f00-eabb-4fb2-86a5-7d37babe2fbb,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-17T11:06:43.944599Z,2024-12-17T11:09:02.859637Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}",sca,,
472b11a3-00b5-4b5d-bab7-0c4f5b342dd6,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-17T11:10:08.046422Z,2024-12-17T11:10:39.371537Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
fa50b117-e677-41b3-a8a1-c1b449934f7d,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-17T11:16:26.327183Z,2024-12-17T11:18:47.776704Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}",sca,,
77c6355c-ffa7-4fbd-ba91-edb839d2843e,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-17T11:19:48.527762Z,2024-12-17T11:20:20.930012Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
93851ce2-6f54-4b58-997e-ca443fa846b8,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-17T12:26:20.763431Z,2024-12-17T12:30:41.002195Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}",sca,,
